image_path,label,xmin,ymin,xmax,ymax
VOCdevkit/VOC2008/JPEGImages/2008_008363.jpg,chair,226.8713,199.1766,290.1946,306.0629
VOCdevkit/VOC2008/JPEGImages/2008_008363.jpg,chair,215.1946,214.8952,258.3084,262.0509
VOCdevkit/VOC2008/JPEGImages/2008_008363.jpg,chair,62.5,236.9012,158.1587,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008363.jpg,chair,53.9671,207.2605,97.979,317.7395
VOCdevkit/VOC2008/JPEGImages/2008_008363.jpg,pottedplant,132.5599,169.0868,226.4222,263.8473
VOCdevkit/VOC2008/JPEGImages/2008_008363.jpg,diningtable,79.5101,239.2107,256.0264,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008364.jpg,train,48.041,47.5933,445.4291,164.1978
VOCdevkit/VOC2008/JPEGImages/2008_008364.jpg,person,305.5037,104.4963,337.2201,155.8022
VOCdevkit/VOC2008/JPEGImages/2008_008364.jpg,person,320.4291,117.556,337.2201,156.7351
VOCdevkit/VOC2008/JPEGImages/2008_008364.jpg,person,420.2425,106.3619,426.7724,118.4888
VOCdevkit/VOC2008/JPEGImages/2008_008364.jpg,person,428.6381,104.4963,435.1679,120.3545
VOCdevkit/VOC2008/JPEGImages/2008_008364.jpg,person,58.3022,81.1754,73.2276,104.4963
VOCdevkit/VOC2008/JPEGImages/2008_008364.jpg,person,112.4067,83.9739,127.3321,104.4963
VOCdevkit/VOC2008/JPEGImages/2008_008364.jpg,person,490.2052,103.5634,500.0,144.6082
VOCdevkit/VOC2008/JPEGImages/2008_008366.jpg,horse,361.4739,0.0,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008366.jpg,horse,237.4067,140.3918,307.3694,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008366.jpg,person,128.2649,30.3172,312.0336,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,bicycle,1.0,2.8188,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,person,1.0,1.0,116.0575,245.0428
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,person,423.6003,17.9821,486.1975,137.7333
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,person,312.014,18.3709,359.8367,114.0163
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,car,261.4697,65.8048,291.4075,79.4129
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,car,198.8725,63.472,224.5334,79.8017
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,person,417.7683,52.5855,432.9316,93.4098
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,person,133.1649,46.7535,146.3841,82.1345
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,person,161.1586,42.0879,176.7107,82.5233
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,person,184.098,41.3103,199.2613,83.3009
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,person,147.5505,44.0319,161.1586,81.7457
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,person,215.591,50.2527,224.5334,83.6897
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,person,228.0327,50.2527,236.9751,82.9121
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,person,245.5288,61.9168,256.4152,83.3009
VOCdevkit/VOC2008/JPEGImages/2008_008368.jpg,person,236.9751,50.6415,243.196,77.0801
VOCdevkit/VOC2008/JPEGImages/2008_008370.jpg,cow,106.6468,262.4008,207.8373,327.877
VOCdevkit/VOC2008/JPEGImages/2008_008370.jpg,cow,202.877,202.877,241.5675,226.6865
VOCdevkit/VOC2008/JPEGImages/2008_008370.jpg,cow,153.6677,213.4731,184.8054,265.5689
VOCdevkit/VOC2008/JPEGImages/2008_008382.jpg,person,312.0336,110.541,476.2127,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008382.jpg,train,75.0933,86.2873,217.8172,221.5485
VOCdevkit/VOC2008/JPEGImages/2008_008384.jpg,bird,177.0995,132.6742,280.1322,196.8266
VOCdevkit/VOC2008/JPEGImages/2008_008391.jpg,motorbike,203.5968,120.6581,360.7904,334.6901
VOCdevkit/VOC2008/JPEGImages/2008_008391.jpg,person,202.7087,29.6279,360.3464,292.5053
VOCdevkit/VOC2008/JPEGImages/2008_008391.jpg,motorbike,416.2966,120.6581,500.0,235.2229
VOCdevkit/VOC2008/JPEGImages/2008_008391.jpg,motorbike,302.1758,67.3721,370.1155,210.8002
VOCdevkit/VOC2008/JPEGImages/2008_008391.jpg,person,257.3268,0.3206,368.7833,85.5782
VOCdevkit/VOC2008/JPEGImages/2008_008402.jpg,sofa,238.9383,157.7982,500.0,377.0
VOCdevkit/VOC2008/JPEGImages/2008_008402.jpg,chair,361.294,167.7311,416.3766,225.9743
VOCdevkit/VOC2008/JPEGImages/2008_008402.jpg,chair,259.2557,179.9216,369.421,270.6725
VOCdevkit/VOC2008/JPEGImages/2008_008402.jpg,chair,266.9311,154.1862,336.0102,211.9778
VOCdevkit/VOC2008/JPEGImages/2008_008402.jpg,chair,61.9515,155.9922,160.8293,324.4006
VOCdevkit/VOC2008/JPEGImages/2008_008402.jpg,chair,142.7695,165.4737,261.0617,365.9383
VOCdevkit/VOC2008/JPEGImages/2008_008402.jpg,chair,0.0,162.7647,112.0677,377.0
VOCdevkit/VOC2008/JPEGImages/2008_008402.jpg,diningtable,47.0521,191.6605,195.1431,374.9683
VOCdevkit/VOC2008/JPEGImages/2008_008402.jpg,pottedplant,310.2749,158.7012,332.3982,180.3731
VOCdevkit/VOC2008/JPEGImages/2008_008403.jpg,horse,112.9471,33.423,249.028,374.0
VOCdevkit/VOC2008/JPEGImages/2008_008403.jpg,person,205.4821,66.86,323.2893,374.0
VOCdevkit/VOC2008/JPEGImages/2008_008404.jpg,bird,38.4581,94.9102,335.0,500.0
VOCdevkit/VOC2008/JPEGImages/2008_008410.jpg,sofa,45.5151,98.8472,465.1421,354.0
VOCdevkit/VOC2008/JPEGImages/2008_008410.jpg,person,53.508,46.4494,248.8899,319.984
VOCdevkit/VOC2008/JPEGImages/2008_008410.jpg,person,125.8881,59.7709,307.9485,354.0
VOCdevkit/VOC2008/JPEGImages/2008_008410.jpg,person,188.4991,98.8472,426.0657,354.0
VOCdevkit/VOC2008/JPEGImages/2008_008411.jpg,aeroplane,58.009,75.2246,500.0,303.8174
VOCdevkit/VOC2008/JPEGImages/2008_008416.jpg,motorbike,246.6317,187.0509,346.3323,265.1946
VOCdevkit/VOC2008/JPEGImages/2008_008416.jpg,person,253.8174,133.1587,331.0629,228.3683
VOCdevkit/VOC2008/JPEGImages/2008_008416.jpg,car,28.8174,127.3204,90.3443,178.518
VOCdevkit/VOC2008/JPEGImages/2008_008416.jpg,car,144.6856,114.2964,184.6557,136.3024
VOCdevkit/VOC2008/JPEGImages/2008_008423.jpg,bird,244.8353,224.7754,278.518,262.5
VOCdevkit/VOC2008/JPEGImages/2008_008428.jpg,cow,30.021,50.5988,453.3743,478.7425
VOCdevkit/VOC2008/JPEGImages/2008_008431.jpg,horse,0.0,234.4881,357.0,500.0
VOCdevkit/VOC2008/JPEGImages/2008_008431.jpg,person,77.9312,41.6236,285.2735,488.3661
VOCdevkit/VOC2008/JPEGImages/2008_008432.jpg,aeroplane,16.2425,92.7395,480.6138,368.488
VOCdevkit/VOC2008/JPEGImages/2008_008432.jpg,car,329.2665,317.7395,490.9431,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008432.jpg,car,313.997,289.8952,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008432.jpg,person,180.6138,230.1647,207.5599,259.3563
VOCdevkit/VOC2008/JPEGImages/2008_008432.jpg,person,169.8353,242.7395,182.8593,284.0569
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,person,0.0,58.8592,36.4078,108.3738
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,person,151.9417,20.9951,235.4369,211.2864
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,person,226.699,50.1214,316.9903,207.4029
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,person,309.2233,50.1214,386.8932,134.5874
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,person,23.7864,138.4709,119.9029,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,person,103.3981,113.2282,185.9223,223.9078
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,person,197.5728,113.2282,282.0388,209.3447
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,person,287.8641,109.3447,404.3689,223.9078
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,person,354.8544,131.6748,494.6602,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,diningtable,23.7864,206.432,446.1165,367.5971
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,bottle,71.482,104.8653,77.7695,116.5419
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,bottle,94.8353,103.518,102.4701,117.4401
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,bottle,88.997,104.8653,95.7335,116.5419
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,bottle,83.6078,103.0689,88.997,114.7455
VOCdevkit/VOC2008/JPEGImages/2008_008440.jpg,bottle,78.6677,103.518,82.7096,113.8473
VOCdevkit/VOC2008/JPEGImages/2008_008447.jpg,bird,66.8452,109.623,378.3532,473.7103
VOCdevkit/VOC2008/JPEGImages/2008_008447.jpg,bird,0.0,374.504,131.3294,499.504
VOCdevkit/VOC2008/JPEGImages/2008_008455.jpg,bird,61.9988,125.8958,326.7892,311.7305
VOCdevkit/VOC2008/JPEGImages/2008_008462.jpg,motorbike,310.8533,228.3683,412.3503,284.506
VOCdevkit/VOC2008/JPEGImages/2008_008464.jpg,aeroplane,33.1157,43.4067,435.1679,189.8619
VOCdevkit/VOC2008/JPEGImages/2008_008471.jpg,aeroplane,241.2425,295.7335,287.0509,313.6976
VOCdevkit/VOC2008/JPEGImages/2008_008476.jpg,horse,249.778,141.6856,427.8419,296.2149
VOCdevkit/VOC2008/JPEGImages/2008_008479.jpg,aeroplane,23.4281,0.67365,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008479.jpg,person,200.8234,199.6257,306.3623,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008479.jpg,person,61.6018,355.9132,85.8533,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008479.jpg,person,12.6497,359.9551,38.6976,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008479.jpg,person,311.7515,363.0988,322.5299,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008479.jpg,person,291.991,359.0569,307.2605,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008480.jpg,bicycle,111.3919,195.6649,138.9969,221.7146
VOCdevkit/VOC2008/JPEGImages/2008_008480.jpg,person,130.4432,188.6664,149.4946,219.7706
VOCdevkit/VOC2008/JPEGImages/2008_008480.jpg,person,249.4168,184.7784,261.0809,216.2714
VOCdevkit/VOC2008/JPEGImages/2008_008480.jpg,person,324.4557,196.0537,334.9533,209.6617
VOCdevkit/VOC2008/JPEGImages/2008_008480.jpg,car,472.5894,191.7768,499.4168,230.2683
VOCdevkit/VOC2008/JPEGImages/2008_008480.jpg,car,460.5365,196.4425,471.8118,204.6073
VOCdevkit/VOC2008/JPEGImages/2008_008480.jpg,person,239.8952,193.3383,250.2246,216.2425
VOCdevkit/VOC2008/JPEGImages/2008_008480.jpg,person,362.9491,194.6856,370.1347,207.2605
VOCdevkit/VOC2008/JPEGImages/2008_008480.jpg,car,493.1886,200.0749,500.0,249.0269
VOCdevkit/VOC2008/JPEGImages/2008_008482.jpg,cow,251.3993,215.0187,291.5112,242.0709
VOCdevkit/VOC2008/JPEGImages/2008_008487.jpg,horse,71.482,167.7395,234.9551,327.1707
VOCdevkit/VOC2008/JPEGImages/2008_008487.jpg,person,307.7096,109.3563,370.5838,339.2964
VOCdevkit/VOC2008/JPEGImages/2008_008487.jpg,person,309.9551,125.9731,346.3323,216.2425
VOCdevkit/VOC2008/JPEGImages/2008_008490.jpg,bird,132.5488,51.0471,231.1279,126.5355
VOCdevkit/VOC2008/JPEGImages/2008_008490.jpg,bird,181.3943,126.9796,303.508,211.7931
VOCdevkit/VOC2008/JPEGImages/2008_008496.jpg,aeroplane,88.1439,116.3224,422.9574,216.6776
VOCdevkit/VOC2008/JPEGImages/2008_008497.jpg,motorbike,42.233,35.5583,423.7864,352.0631
VOCdevkit/VOC2008/JPEGImages/2008_008507.jpg,aeroplane,60.1679,22.6157,473.4142,159.7425
VOCdevkit/VOC2008/JPEGImages/2008_008508.jpg,aeroplane,209.3563,87.7994,477.9192,321.3323
VOCdevkit/VOC2008/JPEGImages/2008_008508.jpg,aeroplane,13.0988,152.021,136.1527,202.3204
VOCdevkit/VOC2008/JPEGImages/2008_008511.jpg,motorbike,49.9556,130.976,283.9698,304.5995
VOCdevkit/VOC2008/JPEGImages/2008_008511.jpg,motorbike,244.0053,183.3739,389.6536,306.8197
VOCdevkit/VOC2008/JPEGImages/2008_008511.jpg,motorbike,284.4139,206.0204,439.3872,304.1554
VOCdevkit/VOC2008/JPEGImages/2008_008511.jpg,person,71.27,40.8339,210.7016,301.0471
VOCdevkit/VOC2008/JPEGImages/2008_008511.jpg,person,214.254,117.2105,324.8224,302.8233
VOCdevkit/VOC2008/JPEGImages/2008_008511.jpg,person,299.5115,156.2869,385.2131,258.4183
VOCdevkit/VOC2008/JPEGImages/2008_008517.jpg,sofa,8.1587,135.8533,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008517.jpg,pottedplant,0.0,70.2844,75.9731,192.4401
VOCdevkit/VOC2008/JPEGImages/2008_008517.jpg,pottedplant,9.0569,96.3323,144.6856,161.9012
VOCdevkit/VOC2008/JPEGImages/2008_008517.jpg,person,61.6018,81.512,294.2365,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008517.jpg,person,174.7754,45.1347,411.9012,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008521.jpg,cow,1.0,187.8888,239.6967,327.8577
VOCdevkit/VOC2008/JPEGImages/2008_008521.jpg,cow,1.0,289.7551,171.6563,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008521.jpg,cow,41.4075,151.3414,322.1229,261.3725
VOCdevkit/VOC2008/JPEGImages/2008_008521.jpg,cow,201.5941,155.6182,362.5583,225.2138
VOCdevkit/VOC2008/JPEGImages/2008_008521.jpg,cow,263.0249,147.0645,390.1633,196.8313
VOCdevkit/VOC2008/JPEGImages/2008_008521.jpg,cow,226.4774,127.6244,383.9425,170.0039
VOCdevkit/VOC2008/JPEGImages/2008_008521.jpg,cow,270.8009,121.7924,385.1089,154.4518
VOCdevkit/VOC2008/JPEGImages/2008_008521.jpg,cow,319.79,122.57,396.7729,154.063
VOCdevkit/VOC2008/JPEGImages/2008_008521.jpg,cow,321.7341,113.6275,429.4323,154.4518
VOCdevkit/VOC2008/JPEGImages/2008_008521.jpg,person,494.0868,87.7994,500.0,141.2425
VOCdevkit/VOC2008/JPEGImages/2008_008522.jpg,sofa,0.0,111.2317,404.9024,346.0257
VOCdevkit/VOC2008/JPEGImages/2008_008522.jpg,person,151.6126,0.0,291.3587,394.8341
VOCdevkit/VOC2008/JPEGImages/2008_008523.jpg,bird,0.0,40.6437,446.9311,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008525.jpg,motorbike,48.1151,80.8532,377.4802,329.8611
VOCdevkit/VOC2008/JPEGImages/2008_008526.jpg,sofa,0.0,152.9192,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008526.jpg,bottle,162.2006,232.8593,196.3323,337.0509
VOCdevkit/VOC2008/JPEGImages/2008_008526.jpg,person,66.0928,138.5479,351.7216,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008526.jpg,person,234.9551,141.6916,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008528.jpg,bicycle,234.5243,173.0971,351.9612,250.6893
VOCdevkit/VOC2008/JPEGImages/2008_008528.jpg,bicycle,69.5534,193.3689,208.6602,270.0
VOCdevkit/VOC2008/JPEGImages/2008_008528.jpg,bicycle,11.534,214.3398,128.9709,270.0
VOCdevkit/VOC2008/JPEGImages/2008_008528.jpg,bicycle,0.0,154.2233,35.301,199.6602
VOCdevkit/VOC2008/JPEGImages/2008_008528.jpg,person,20.6214,131.8544,121.2816,270.0
VOCdevkit/VOC2008/JPEGImages/2008_008528.jpg,person,119.8835,115.0777,181.3981,270.0
VOCdevkit/VOC2008/JPEGImages/2008_008528.jpg,person,254.0971,124.165,318.4078,231.1165
VOCdevkit/VOC2008/JPEGImages/2008_008528.jpg,person,320.5049,133.2524,344.9709,195.466
VOCdevkit/VOC2008/JPEGImages/2008_008528.jpg,person,3.8447,124.8641,40.1942,191.9709
VOCdevkit/VOC2008/JPEGImages/2008_008528.jpg,person,103.8058,125.5631,119.1845,175.1942
VOCdevkit/VOC2008/JPEGImages/2008_008528.jpg,person,88.4272,116.4757,106.6019,138.8447
VOCdevkit/VOC2008/JPEGImages/2008_008528.jpg,person,119.1845,126.2621,125.4757,143.0388
VOCdevkit/VOC2008/JPEGImages/2008_008530.jpg,bicycle,123.6007,112.8619,309.2351,249.056
VOCdevkit/VOC2008/JPEGImages/2008_008530.jpg,person,98.4142,58.7575,201.959,224.8022
VOCdevkit/VOC2008/JPEGImages/2008_008533.jpg,horse,80.9126,5.1784,434.3976,376.0
VOCdevkit/VOC2008/JPEGImages/2008_008541.jpg,cow,17.1277,86.091,281.3469,444.4157
VOCdevkit/VOC2008/JPEGImages/2008_008544.jpg,bird,72.3301,29.733,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008545.jpg,train,0.0,137.2006,447.8293,341.0928
VOCdevkit/VOC2008/JPEGImages/2008_008546.jpg,aeroplane,237.3786,145.6262,285.9223,172.8107
VOCdevkit/VOC2008/JPEGImages/2008_008547.jpg,horse,169.3235,194.4984,263.8025,264.8717
VOCdevkit/VOC2008/JPEGImages/2008_008547.jpg,person,93.1182,81.7457,178.2659,364.4051
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,bus,35.9142,159.9813,368.0037,299.9067
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,car,14.459,222.4813,35.9142,253.2649
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,bus,364.2724,185.1679,422.1082,253.2649
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,bus,420.2425,212.2201,494.8694,245.8022
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,312.9664,271.9216,347.4813,346.5485
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,472.4813,270.056,498.6007,332.556
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,91.8843,296.1754,122.6679,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,393.1903,223.4142,404.3843,252.3321
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,76.959,170.2425,102.1455,200.0933
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,172.1082,188.8993,182.3694,202.8918
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,197.2948,186.1007,206.6231,203.8246
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,206.6231,186.1007,220.6157,203.8246
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,303.6381,187.9664,318.5634,203.8246
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,335.3545,193.5634,346.5485,203.8246
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,224.347,190.7649,234.6082,202.8918
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,248.6007,187.9664,260.7276,203.8246
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,285.9142,188.8993,298.9739,204.7575
VOCdevkit/VOC2008/JPEGImages/2008_008549.jpg,person,365.6437,220.2844,373.2784,249.0269
VOCdevkit/VOC2008/JPEGImages/2008_008550.jpg,sofa,0.0,273.9521,184.6018,500.0
VOCdevkit/VOC2008/JPEGImages/2008_008550.jpg,person,48.6737,153.5928,174.4222,500.0
VOCdevkit/VOC2008/JPEGImages/2008_008550.jpg,person,51.0689,69.1617,303.1647,500.0
VOCdevkit/VOC2008/JPEGImages/2008_008560.jpg,sofa,159.9551,189.7455,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008567.jpg,sofa,0.0,20.5347,500.0,483.0
VOCdevkit/VOC2008/JPEGImages/2008_008567.jpg,person,132.2868,13.015,481.088,483.0
VOCdevkit/VOC2008/JPEGImages/2008_008572.jpg,bicycle,152.6111,161.2103,223.0476,261.4087
VOCdevkit/VOC2008/JPEGImages/2008_008572.jpg,person,142.6905,111.6071,206.1825,227.6786
VOCdevkit/VOC2008/JPEGImages/2008_008578.jpg,sofa,132.1108,32.5599,500.0,237.3503
VOCdevkit/VOC2008/JPEGImages/2008_008578.jpg,dog,22.979,184.3563,283.9072,306.9611
VOCdevkit/VOC2008/JPEGImages/2008_008578.jpg,dog,331.9611,49.6257,467.1407,143.0389
VOCdevkit/VOC2008/JPEGImages/2008_008578.jpg,dog,216.0928,80.1647,331.0629,141.2425
VOCdevkit/VOC2008/JPEGImages/2008_008579.jpg,bicycle,147.1617,139.6726,283.6314,234.5404
VOCdevkit/VOC2008/JPEGImages/2008_008579.jpg,bicycle,325.2333,121.0101,435.2644,204.2138
VOCdevkit/VOC2008/JPEGImages/2008_008579.jpg,bicycle,471.423,106.2356,500.0,198.3818
VOCdevkit/VOC2008/JPEGImages/2008_008579.jpg,person,283.6314,141.2278,364.8911,333.0
VOCdevkit/VOC2008/JPEGImages/2008_008579.jpg,person,182.9316,168.8328,287.5194,333.0
VOCdevkit/VOC2008/JPEGImages/2008_008579.jpg,person,86.5086,170.7768,210.1477,333.0
VOCdevkit/VOC2008/JPEGImages/2008_008583.jpg,train,0.0,107.5599,453.6677,267.4401
VOCdevkit/VOC2008/JPEGImages/2008_008589.jpg,chair,56.6617,52.3952,296.7814,447.006
VOCdevkit/VOC2008/JPEGImages/2008_008590.jpg,tvmonitor,387.4334,95.5746,500.0,196.8179
VOCdevkit/VOC2008/JPEGImages/2008_008590.jpg,cat,180.9503,203.0346,232.9041,286.96
VOCdevkit/VOC2008/JPEGImages/2008_008590.jpg,sofa,43.2948,151.0808,284.8579,322.484
VOCdevkit/VOC2008/JPEGImages/2008_008590.jpg,sofa,0.0,228.7895,170.2931,359.0
VOCdevkit/VOC2008/JPEGImages/2008_008591.jpg,bicycle,187.167,145.5737,327.9307,315.6448
VOCdevkit/VOC2008/JPEGImages/2008_008591.jpg,person,133.4369,37.2256,281.3055,285.4494
VOCdevkit/VOC2008/JPEGImages/2008_008591.jpg,person,438.0551,75.8579,500.0,198.8597
VOCdevkit/VOC2008/JPEGImages/2008_008591.jpg,person,0.0,92.2877,20.6483,173.5488
VOCdevkit/VOC2008/JPEGImages/2008_008591.jpg,bottle,124.6452,230.0965,134.106,246.6528
VOCdevkit/VOC2008/JPEGImages/2008_008593.jpg,sofa,0.0,52.3952,263.2485,308.6826
VOCdevkit/VOC2008/JPEGImages/2008_008593.jpg,chair,194.3862,53.5928,365.0449,240.4192
VOCdevkit/VOC2008/JPEGImages/2008_008593.jpg,person,93.7874,18.2635,240.494,237.4251
VOCdevkit/VOC2008/JPEGImages/2008_008593.jpg,person,48.8772,154.7904,375.0,500.0
VOCdevkit/VOC2008/JPEGImages/2008_008600.jpg,sofa,0.0,201.9131,375.0,500.0
VOCdevkit/VOC2008/JPEGImages/2008_008600.jpg,person,25.4007,156.4116,375.0,500.0
VOCdevkit/VOC2008/JPEGImages/2008_008601.jpg,sheep,1.0,98.8694,287.7799,333.0
VOCdevkit/VOC2008/JPEGImages/2008_008601.jpg,sheep,1.0,1.0,500.0,333.0
VOCdevkit/VOC2008/JPEGImages/2008_008607.jpg,aeroplane,27.3204,36.8263,360.8533,161.976
VOCdevkit/VOC2008/JPEGImages/2008_008608.jpg,sofa,211.6018,212.6497,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008608.jpg,sofa,0.0,191.0928,165.7934,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008608.jpg,pottedplant,224.6257,61.3024,321.6317,243.6377
VOCdevkit/VOC2008/JPEGImages/2008_008608.jpg,tvmonitor,122.6796,128.6677,204.4162,198.7275
VOCdevkit/VOC2008/JPEGImages/2008_008616.jpg,boat,80.151,70.6412,434.5027,279.7886
VOCdevkit/VOC2008/JPEGImages/2008_008618.jpg,train,0.0,54.8197,500.0,231.9956
VOCdevkit/VOC2008/JPEGImages/2008_008618.jpg,person,228.4636,162.7238,263.0995,261.7469
VOCdevkit/VOC2008/JPEGImages/2008_008623.jpg,sheep,57.3694,42.444,449.1604,321.3619
VOCdevkit/VOC2008/JPEGImages/2008_008623.jpg,sheep,1.0,44.3097,32.1828,269.1231
VOCdevkit/VOC2008/JPEGImages/2008_008624.jpg,sofa,0.0,94.3107,500.0,376.0
VOCdevkit/VOC2008/JPEGImages/2008_008624.jpg,person,273.301,139.9417,423.7864,376.0
VOCdevkit/VOC2008/JPEGImages/2008_008624.jpg,person,64.5631,160.3301,357.767,376.0
VOCdevkit/VOC2008/JPEGImages/2008_008624.jpg,person,64.5631,31.2039,500.0,376.0
VOCdevkit/VOC2008/JPEGImages/2008_008635.jpg,cow,11.3547,174.0807,66.4529,208.9266
VOCdevkit/VOC2008/JPEGImages/2008_008635.jpg,cow,95.0445,169.9111,147.7601,197.0134
VOCdevkit/VOC2008/JPEGImages/2008_008635.jpg,cow,67.6443,161.8697,93.2575,185.9938
VOCdevkit/VOC2008/JPEGImages/2008_008635.jpg,cow,134.06,161.8697,159.3754,185.1003
VOCdevkit/VOC2008/JPEGImages/2008_008635.jpg,cow,92.6618,162.1675,123.9338,175.272
VOCdevkit/VOC2008/JPEGImages/2008_008635.jpg,cow,22.3744,168.7198,32.7983,176.7611
VOCdevkit/VOC2008/JPEGImages/2008_008637.jpg,train,0.97305,90.9431,500.0,173.1287
VOCdevkit/VOC2008/JPEGImages/2008_008637.jpg,person,222.8293,125.0749,334.2066,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008641.jpg,train,0.0,147.006,333.0,458.982
VOCdevkit/VOC2008/JPEGImages/2008_008641.jpg,person,95.5419,296.7066,239.2545,500.0
VOCdevkit/VOC2008/JPEGImages/2008_008641.jpg,pottedplant,83.5659,241.018,170.3922,389.521
VOCdevkit/VOC2008/JPEGImages/2008_008642.jpg,sofa,1.0,47.0634,476.2127,332.0
VOCdevkit/VOC2008/JPEGImages/2008_008649.jpg,tvmonitor,223.4142,79.7575,290.5784,142.2575
VOCdevkit/VOC2008/JPEGImages/2008_008649.jpg,person,347.4813,15.3918,395.9888,92.8172
VOCdevkit/VOC2008/JPEGImages/2008_008649.jpg,sofa,296.1754,192.6306,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008649.jpg,sofa,0.46642,231.8097,158.1157,370.8022
VOCdevkit/VOC2008/JPEGImages/2008_008649.jpg,chair,141.3246,117.0709,218.75,209.4216
VOCdevkit/VOC2008/JPEGImages/2008_008654.jpg,cow,52.8051,161.5822,375.0,474.9224
VOCdevkit/VOC2008/JPEGImages/2008_008665.jpg,sheep,1.0,57.2512,391.7185,375.0
VOCdevkit/VOC2008/JPEGImages/2008_008666.jpg,sheep,171.1754,197.0634,292.444,271.6903
VOCdevkit/VOC2008/JPEGImages/2008_008666.jpg,sheep,32.1828,124.3022,99.347,172.8097
VOCdevkit/VOC2008/JPEGImages/2008_008668.jpg,sheep,249.778,72.6545,284.4139,121.5
